ID$,SHAPE$,LEFT$,TOP$,RIGHT$,BOTTOM$,廧強1,廧強2,廧強3,揹榖,FAX,棙梡帪娫,奒悢,掕媥擔,挀幵応,晘抧撪偺忬嫷偍傛傃巤愝擖岥,桿摫巤愝,埬撪愝旛,徃崀愝旛,僩僀儗,岞廜揹榖,偦偺懠偺愝旛,旛峫,僇僥僑儕乕
31483,1135.35473215769934.0613678829596,135.354732157699,34.0613678829596,135.354732157699,34.0613678829596,榓壧嶳導,桳揷孲桳揷愳挰,擇愳820-1,0737-23-0838,0737-23-0809,9:00乣16:00,抧忋侾奒,搚丄擔丄廽擔,仢堦斒挀幵応丂桳傝丗侾侽戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,仢桿摫僽儘僢僋丂桳傝<br>仢懠偺桿摫愝旛丗庤悹,,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮侾奒乯<br>仢梞幃戝曋強丂桳傝丗係売強<br>仢庤偡傝晅曋強丂桳傝丗俇売強,,仢幵堉巕偺忢旛丂桳傝丗俆戜,仢忈奞幰偺抍懱屄恖偑帠慜偵楢棈傪偟偰偍偗偽丄夘岇恖摍偵傛傞懳墳偑偱偒傞丅<br>仢彯丄揹榖側偳偱偺憡択壜丅,暥壔巤愝
31484,1135.4306364054134.0839422675559,135.43063640541,34.0839422675559,135.43063640541,34.0839422675559,榓壧嶳導,桳揷孲桳揷愳挰,惔悈401-1,0737-25-1111,0737-25-1268,8:30乣17:00,抧忋俀奒,搚丄擔丄廽擔,仢堦斒挀幵応丂桳傝<br>仢忈奞幰梡挀幵応丂桳傝丗俀戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,仢桿摫僽儘僢僋丂桳傝,,仢堦斒梡僄儗儀乕僞乕丂桳傝<br>仢忈奞幰梡僄儗儀乕僞乕丂桳傝乮掅埵抲憖嶌斦丒揰帤昞帵丒壒惡埬撪乯,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮侾奒乯<br>仢庤偡傝晅曋強丂桳傝丗係売強,,仢幵堉巕偺忢旛丂桳傝丗侾戜,,暥壔巤愝
31485,1135.44469454159634.0881891096974,135.444694541596,34.0881891096974,135.444694541596,34.0881891096974,榓壧嶳導,桳揷孲桳揷愳挰,惔悈,0737-25-1288,0737-25-0891,10:00乣17:00(18:00),抧忋俀奒,擭枛擭巒,仢堦斒挀幵応丂桳傝丗侾侽侽戜<br>仢忈奞幰梡挀幵応丂桳傝丗俀戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,,,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗俁売強,,仢幵堉巕偺忢旛丂桳傝丗侾戜,,暥壔巤愝
31486,1135.12978495049933.8957425551293,135.129784950499,33.8957425551293,135.129784950499,33.8957425551293,榓壧嶳導,擔崅孲旤昹挰,榓揷1138-313,0738-22-8480,0738-23-5063,9:00乣18:00,抧忋俀奒丄抧壓侾奒,寧丄壩丄廽擔丄寧枛擔,仢堦斒挀幵応丂桳傝丗俋戜,仢帺摦僪傾丂桳傝,,仢堦斒埬撪丂桳傝,仢堦斒梡僄儗儀乕僞乕丂桳傝<br>仢忈奞幰梡僄儗儀乕僞乕丂桳傝乮掅埵抲憖嶌斦丒揰帤昞帵丒壒惡埬撪乯,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮俀奒乯,,,,暥壔巤愝
31487,1135.14392219801833.905658356576,135.143922198018,33.905658356576,135.143922198018,33.905658356576,榓壧嶳導,擔崅孲旤昹挰,榓揷2111-55,0738-22-9785,0738-22-9785,7:30乣19:00,抧忋俀奒,擔丄廽擔,仢堦斒挀幵応丂桳傝丗俀俁戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢抜嵎丂桳傝乮僗儘乕僾丂桳傝乯,仢桿摫僽儘僢僋丂桳傝,,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮侾奒乯<br>仢梞幃戝曋強丂桳傝丗侾売強<br>仢庤偡傝晅曋強丂桳傝丗侾売強,,,,暥壔巤愝
31488,1135.14921893859733.890145822504,135.149218938597,33.890145822504,135.149218938597,33.890145822504,榓壧嶳導,擔崅孲旤昹挰,揷堜402-1,0738-22-9666,0738-23-2263,9:00乣17:30,抧忋俁奒,擔丄廽擔,仢堦斒挀幵応丂桳傝丗係侽戜<br>仢忈奞幰梡挀幵応丂桳傝丗俁戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,,仢堦斒埬撪丂桳傝,仢堦斒梡僄儗儀乕僞乕丂桳傝<br>仢忈奞幰梡僄儗儀乕僞乕丂桳傝乮掅埵抲憖嶌斦乯,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾俀売強乮侾丒俀丒俁奒嫟楲壓晹乯<br>仢梞幃戝曋強丂桳傝丗俉売強<br>仢庤偡傝晅曋強丂桳傝丗俇売強,,仢幵堉巕偺忢旛丂桳傝丗俆戜<br>仢幵堉巕梡梺幒丂桳傝,,暥壔巤愝
31489,1135.1393008216233.926627890717,135.13930082162,33.926627890717,135.13930082162,33.926627890717,榓壧嶳導,擔崅孲擔崅挰,崅壠631,0738-63-2038,0738-63-3353,8:30乣17:30,抧忋俀奒,搚丄擔丄廽擔,,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,,,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮侾奒乯<br>仢梞幃戝曋強丂桳傝丗俀売強<br>仢庤偡傝晅曋強丂桳傝丗俀売強,,,,暥壔巤愝
31490,1135.13996635838633.9267894874988,135.139966358386,33.9267894874988,135.139966358386,33.9267894874988,榓壧嶳導,擔崅孲擔崅挰,崅壠630,0738-63-3806,0738-63-3822(擔崅挰栶応),9:00乣21:00,抧忋俀奒,棙梡忬嫷偵傛傞,仢堦斒挀幵応丂桳傝丗俁侽戜,仢帺摦僪傾丂桳傝丂丂仢巤愝擖岥傊偺幵偄偡棙梡丗壜,,,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝乮侾奒乯丂丂仢梞幃戝曋強丂桳傝丗侾売強丂丂仢庤偡傝晅偒曋強丂桳傝丗侾売強,,,,暥壔巤愝
31491,1135.11070233828233.9227945789556,135.110702338282,33.9227945789556,135.110702338282,33.9227945789556,榓壧嶳導,擔崅孲擔崅挰,巙夑1781,0738-64-2280,0738-63-3353(嫵堢埾堳夛),9:00乣21:30,抧忋侾奒,棙梡忬嫷偵傛傞,仢堦斒挀幵応丂桳傝丗俁侽戜,,,,,仢庤偡傝晅曋強丂桳傝丗侾売強,,,,暥壔巤愝
31492,1135.12701743689633.9190687657326,135.127017436896,33.9190687657326,135.127017436896,33.9190687657326,榓壧嶳導,擔崅孲擔崅挰,巙夑564,0738-63-2241,0738-63-2923(擔崅挰栶応),9:00乣22:00,抧忋俀奒,棙梡忬嫷偵傛傞,仢堦斒挀幵応丂桳傝丗俀侽戜,仢帺摦僪傾丂桳傝,,,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮侾奒儘價乕乯丂丂仢梞幃戝曋強丂桳傝丗侾売強丂丂仢庤偡傝晅曋強丂桳傝丗侾売強,仢幵堉巕梡揹榖丂桳傝丗侾売強,,,暥壔巤愝
31493,1135.12664539201933.9245447405011,135.126645392019,33.9245447405011,135.126645392019,33.9245447405011,榓壧嶳導,擔崅孲擔崅挰,彫拞1308,0738-63-3650,0738-63-3653,9:00乣16:30,抧忋俀奒丄抧壓侾奒,搚丄擔丄廽擔丄擭枛擭巒,仢堦斒挀幵応丂桳傝丗俇侽戜<br>仢忈奞幰梡挀幵応丂桳傝丗俀戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,仢桿摫僽儘僢僋丂桳傝,仢堦斒埬撪丂桳傝,仢堦斒梡僄儗儀乕僞乕丂桳傝<br>仢忈奞幰梡僄儗儀乕僞乕丂桳傝乮掅埵抲憖嶌斦丒揰帤昞帵丒壒惡埬撪乯,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗俁売強<br>仢梞幃戝曋強丂桳傝丗俇売強<br>仢庤偡傝晅曋強丂桳傝丗俇売強,仢幵堉巕梡揹榖丂桳傝丗侾売強,仢幵堉巕偺忢旛丂桳傝丗俀侽戜,,暥壔巤愝
31494,1135.11720055791733.9602627031118,135.117200557917,33.9602627031118,135.117200557917,33.9602627031118,榓壧嶳導,擔崅孲桼椙挰,栐戙248-12,0738-65-0994,,8:30乣22:00,抧忋侾奒,,仢堦斒挀幵応丂桳傝丗侾係戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,,,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮侾奒乯,,,仢桼椙挰栶応0738-65-0200傊悘帪楢棈偺忋丄棙梡偡傞丅,暥壔巤愝
31495,1135.12231124650733.9592074371484,135.122311246507,33.9592074371484,135.122311246507,33.9592074371484,榓壧嶳導,擔崅孲桼椙挰,棦1126-3,0738-65-2584,,8:30乣17:00,抧忋俀奒,搚丄擔丄廽擔,仢堦斒挀幵応丂桳傝丗俀侽戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,,仢堦斒埬撪丂桳傝,,仢梞幃戝曋強丂桳傝丗侾売強<br>仢庤偡傝晅曋強丂桳傝丗侾売強,,,仢帠柋幒埲奜偼壗帪偱傕棙梡壜丅,暥壔巤愝
31496,1135.1061734403433.9688726842756,135.10617344034,33.9688726842756,135.10617344034,33.9688726842756,榓壧嶳導,擔崅孲桼椙挰,悂堜910-2,0738-65-0536,,8:30乣22:00,抧忋侾奒,,仢堦斒挀幵応丂桳傝丗侾侽戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,,,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮侾奒乯<br>仢庤偡傝晅曋強丂桳傝丗侾売強,仢幵堉巕梡揹榖丂桳傝,,仢桼椙挰栶応0738-65-0200傊悘帪楢棈偺忋丄棙梡偡傞丅,暥壔巤愝
31497,1135.10691223437533.9886431718982,135.106912234375,33.9886431718982,135.106912234375,33.9886431718982,榓壧嶳導,擔崅孲桼椙挰,堖撧765斣抧愭,0738-66-0921,,9:00乣17:00,抧忋俀奒,寧丄悈丄嬥丄擔,仢堦斒挀幵応丂桳傝丗俉戜,仢帺摦僪傾丂桳傝,仢桿摫僽儘僢僋丂桳傝,仢堦斒埬撪丂桳傝,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強<br>仢梞幃戝曋強丂桳傝丗侾売強<br>仢庤偡傝晅曋強丂桳傝丗俇売強,仢幵堉巕梡揹榖丂桳傝,,仢奐娰偼壩丒栘丒搚梛丅挀幵応偐傜尯娭擖岥傊偼堦搙挰摴傊弌偰偐傜偵側傞丅,暥壔巤愝
31498,1135.10636789095133.9698725759354,135.106367890951,33.9698725759354,135.106367890951,33.9698725759354,榓壧嶳導,擔崅孲桼椙挰,悂堜910-1,0738-35-2500丒2502,0738-35-2501,24帪娫,抧忋俁奒,側偟,仢堦斒挀幵応丂桳傝丗俇俆戜<br>仢忈奞幰梡挀幵応丂桳傝丗俁戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,仢桿摫僽儘僢僋丂桳傝,仢堦斒埬撪丂桳傝,仢堦斒梡僄儗儀乕僞乕丂桳傝<br>仢忈奞幰梡僄儗儀乕僞乕丂桳傝乮掅埵抲憖嶌斦丒揰帤昞帵乯,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗俇売強乮奺僼儘傾乕嫟桳晹乯<br>仢梞幃戝曋強丂桳傝丗俈俇売強<br>仢庤偡傝晅曋強丂桳傝丗俈俇売強,,仢幵堉巕偺忢旛丂桳傝丗俀侽戜乮奺僼儘傾乕奒抜墶乯<br>仢幵堉巕梡偺梺幒丂桳傝<br>仢幵堉巕摍偵攝椂偟偨曋強丄梺幒傪姰旛偟偨嫃幒丂桳傝丗俈侽幒,仢儐僯僢僩働傾曽幃傪嵦梡偟偰偄傑偡丅<br>仢慡晹壆屄幒乮侾侽恖傪侾儐僯僢僩偲偟偰偄傑偡乯偱偡丅<br>仢懠偵僨僀僒乕價僗傕峴偭偰偄傑偡丅,暥壔巤愝
31499,1135.18696637103233.911140708749,135.186966371032,33.911140708749,135.186966371032,33.911140708749,榓壧嶳導,擔崅孲擔崅愳挰,彫孎2416,0738-22-9553,0738-22-9594,8:30乣17:15,抧忋俀奒,搚丄擔丄廽擔,仢堦斒挀幵応丂桳傝丗俀俆戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,,仢堦斒埬撪丂桳傝<br>仢庤榖偵傛傞埬撪丂桳傝<br>仢揰帤埬撪丂桳傝,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮侾奒乯,仢幵堉巕梡揹榖丂桳傝,,仢寶暔撪偺岞廜揹榖偼僇僂儞僞乕偺忋偵抲偄偰偁傞偺偱幵僀僗偺恖側傜巊梡偱偒傞丅,暥壔巤愝
31500,1135.10636789095133.9698725759354,135.106367890951,33.9698725759354,135.106367890951,33.9698725759354,榓壧嶳導,擔崅孲桼椙挰,搚惗160-2,0738-22-9041,,8:30乣17:15,抧忋俀奒,搚丄擔丄廽擔,仢堦斒挀幵応丂桳傝丗俆戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,,仢堦斒埬撪丂桳傝,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮侾奒乯<br>仢庤偡傝晅曋強丂桳傝丗侾売強,,仢幵堉巕偺忢旛丂桳傝丗俆戜,仢曋強撪偱偺幵僀僗偺夞揮偼柍棟側偺偱怑堳偑夘岇丅,暥壔巤愝
31501,1135.28899118576233.9604054661719,135.288991185762,33.9604054661719,135.288991185762,33.9604054661719,榓壧嶳導,擔崅孲擔崅愳挰,崅捗旜179,0738-54-0321,0738-54-0174,8:30乣21:00,抧忋俀奒,搚丄擔丄廽擔,仢堦斒挀幵応丂桳傝丗俀侽戜,仢帺摦僪傾丂桳傝,,仢堦斒埬撪丂桳傝,,仢庤偡傝晅曋強丂桳傝丗俀売強,,,,暥壔巤愝
31502,1135.29524072867433.9577393079094,135.295240728674,33.9577393079094,135.295240728674,33.9577393079094,榓壧嶳導,擔崅孲擔崅愳挰,崅捗旜1046,0738-54-0871,,8:00乣18:00,抧忋侾奒,擭拞柍媥,仢堦斒挀幵応丂桳傝丗俀侽戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜,仢桿摫僽儘僢僋丂桳傝,,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮擖岥墶乯<br>仢庤偡傝晅曋強丂桳傝丗俀売強,,,仢拞捗憫偲堦懱偱巊梡丅,暥壔巤愝
31503,1135.28664785339933.958453432938,135.286647853399,33.958453432938,135.286647853399,33.958453432938,榓壧嶳導,擔崅孲擔崅愳挰,崅捗旜1071,0738-54-2030,0738-54-2033,7:15乣18:45,抧忋侾奒,擔梛擔,仢堦斒挀幵応丂桳傝丗侾俀戜<br>仢忈奞幰梡挀幵応丂桳傝丗侾戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜,仢桿摫僽儘僢僋丂桳傝,仢堦斒埬撪丂桳傝,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強,,,,暥壔巤愝
31504,1135.36926128938633.982154837327,135.369261289386,33.982154837327,135.369261289386,33.982154837327,榓壧嶳導,擔崅孲擔崅愳挰,愳尨壨230,0738-56-0321,,8:30乣17:15,抧忋俀奒,搚丄擔丄廽擔,仢堦斒挀幵応丂桳傝丗俀侽戜,,,仢堦斒埬撪丂桳傝,抜偵幵堉巕梡帺摦徃崀婡丂桳傝丅,仢梞幃戝曋強丂桳傝丗侾売強,,仢幵堉巕偺忢旛丂桳傝丗侾戜,仢徃崀愝旛偲偟偰奒抜偵幵堉巕梡帺摦徃崀婡丂桳傝丅,暥壔巤愝
31505,1135.4754494345133.8911952828857,135.47544943451,33.8911952828857,135.47544943451,33.8911952828857,榓壧嶳導,揷曈巗,棿恄懞埨堜1048-6,0739-78-0301,0739-78-0896,8:30乣22:00丂寧梛擔栭娫媥娰<br>寧梛擔偑廽嵳擔偺応崌奐娰偟丄梻擔媥娰,抧忋俁奒,寧梛擔栭娫乮寧梛擔偑廽嵳擔偺応崌奐娰偟丄梻擔媥娰乯<br>擭枛擭巒,仢堦斒挀幵応丂桳傝丗俁侽戜<br>仢忈奞幰梡挀幵応丂桳傝,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,,仢堦斒埬撪丂桳傝,仢堦斒梡僄儗儀乕僞乕丂桳傝,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗俁売強乮奺奒乯<br>仢梞幃戝曋強丂桳傝,,仢幵堉巕偺忢旛丂桳傝丗侾戜<br>仢幵堉巕梡娤棗惾丂桳傝丗俆侽惾,,暥壔巤愝
31506,1135.47489405608533.8858903665097,135.474894056085,33.8858903665097,135.474894056085,33.8858903665097,榓壧嶳導,揷曈巗,棿恄懞埨堜822,0739-78-0117,,俉丗侽侽乣俀俀丗侽侽,抧忋俀奒,擭枛擭巒乮12/28乣1/4乯,仢堦斒挀幵応丂桳傝丗俈侽戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜,,,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強,,,仢棙梡怽崬丄偍栤偄崌傢偣偼棿恄巗柉僙儞僞乕(0739-78-0301丄FAX:78-0896)傊丅<br>仢巤愝巊梡帪偺尞偺庴偗搉偟偼丄棿恄巗柉僙儞僞乕偱峴偆丅<br>仢巤愝巊梡帪埲奜偼巤愝偼奐曻丅,暥壔巤愝
31507,1135.47011695592233.8802241947607,135.470116955922,33.8802241947607,135.470116955922,33.8802241947607,榓壧嶳導,揷曈巗,棿恄懞桍悾1134,0739-78-2132,0739-78-2135,8:30乣17:00,抧忋侾奒,搚丄擔丄廽擔丄擭枛擭巒,仢堦斒挀幵応丂桳傝丗俀侽戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,,,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強<br>仢梞幃戝曋強丂桳傝丗俆売強<br>仢庤偡傝晅曋強丂桳傝丗係売強,仢幵堉巕梡揹榖丂桳傝,仢幵堉巕偺忢旛丂桳傝丗俆戜,,暥壔巤愝
31508,1135.47056119125333.8840848709588,135.470561191253,33.8840848709588,135.470561191253,33.8840848709588,榓壧嶳導,揷曈巗,棿恄懞桍悾1469-1,0739-78-0692,,俉丗侽侽乣俀俀丗侽侽,抧忋侾奒,擭枛擭巒乮12/28乣1/4乯,仢堦斒挀幵応丂桳傝丗俆侽戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜,,,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強,,,仢僎乕僩儃乕儖摍偺棙梡偵揔偟偰偄傞丅<br>仢棙梡怽崬丄偍栤偄崌傢偣偼棿恄巗柉僙儞僞乕(0739-78-0301丄FAX:78-0896)傊丅<br>仢巤愝巊梡帪偺尞偺庴偗搉偟偼丄棿恄巗柉僙儞僞乕偱峴偆丅<br>仢巤愝巊梡帪埲奜偼丄巤愝偼奐曻偝傟偰偄側偄丅,暥壔巤愝
31509,1135.44384163828633.8832610566089,135.443841638286,33.8832610566089,135.443841638286,33.8832610566089,榓壧嶳導,揷曈巗,棿恄懞暉堜987,0739-77-0144,,10:00乣16:00,抧忋侾奒,,仢堦斒挀幵応丂桳傝丗俀侽戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜,,仢堦斒埬撪丂桳傝,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強,,,仢巤愝棙梡壜擻婜娫7寧1擔乣8寧31擔丅偦偺懠偺婜娫偼暵嵔偝傟偰偄傞丅,暥壔巤愝
31510,1135.55455892332133.9352582314223,135.554558923321,33.9352582314223,135.554558923321,33.9352582314223,榓壧嶳導,揷曈巗,棿恄懞搾僲枖56-1,0739-79-0676,,10:00乣16:00,抧忋侾奒,,仢堦斒挀幵応丂桳傝丗侾俆戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜,,仢堦斒埬撪丂桳傝,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強,,,仢巤愝棙梡壜擻婜娫7寧1擔乣8寧31擔丅偦偺懠偺婜娫偼暵嵔偝傟偰偄傞丅,暥壔巤愝
31511,1135.21761309741233.8186421069612,135.217613097412,33.8186421069612,135.217613097412,33.8186421069612,榓壧嶳導,擔崅孲報撿挰,報撿2012,0738-42-1053乮岞廜揹榖乯<br>0738-42-0120乮撪慄399乯,,9:00乣20:00,抧忋俀奒,寧梛,仢堦斒挀幵応丂桳傝丗係侽戜<br>仢忈奞幰梡挀幵応丂桳傝丗俀戜,,,,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮侾奒儂乕儖乯,,,,暥壔巤愝
31512,1135.3305194592233.7916056904965,135.33051945922,33.7916056904965,135.33051945922,33.7916056904965,榓壧嶳導,擔崅孲傒側傋挰,扟岥301-4,0739-74-3334,0739-74-2418,8:30乣17:15,抧忋俀奒,搚丄擔丄廽擔丄擭枛擭巒,仢堦斒挀幵応丂桳傝丗俉戜<br>仢忈奞幰梡挀幵応丂桳傝丗侾戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,,仢堦斒埬撪丂桳傝,,仢庤偡傝晅曋強丂桳傝丗侾売強,,,,暥壔巤愝
31513,1135.39884622220133.8533089025889,135.398846222201,33.8533089025889,135.398846222201,33.8533089025889,榓壧嶳導,擔崅孲傒側傋挰,惔愳2223,0739-76-2250,0739-76-2109,8:30乣17:15,抧忋俀奒,搚丄擔丄廽擔,仢堦斒挀幵応丂桳傝丗侾侽戜<br>仢忈奞幰梡挀幵応丂桳傝丗侾戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,,仢堦斒埬撪丂桳傝,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮尯娭儂乕儖傛傝楲壓傪俈倣掱搙偺強乯,,,,暥壔巤愝
31514,1135.20963950821834.1558669231802,135.209639508218,34.1558669231802,135.209639508218,34.1558669231802,榓壧嶳導,奀撿巗,擔曽1271-4,073-482-2507,,8:30乣21:30丂廽擔8:30乣17:00,抧忋俁奒,擔丄廽擔丄擭枛擭巒,仢堦斒挀幵応丂桳傝丗俆戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜,仢桿摫僽儘僢僋丂桳傝,仢堦斒埬撪丂桳傝,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮侾奒乯<br>仢梞幃戝曋強丂桳傝丗俀売強<br>仢庤偡傝晅曋強丂桳傝丗侾売強,,仢幵堉巕偺忢旛丂桳傝丗侾戜,,暥壔巤愝
31515,1135.19449343872934.143438283243,135.194493438729,34.143438283243,135.194493438729,34.143438283243,榓壧嶳導,奀撿巗,椻悈帤戝扟325斣抧,073-483-2110,,晄掕,抧忋侾奒,側偟,仢堦斒挀幵応丂桳傝丗俇戜<br>仢忈奞幰梡挀幵応丂桳傝丗侾戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜,仢桿摫僽儘僢僋丂桳傝,,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮儂乕儖乯<br>仢梞幃戝曋強丂桳傝丗俁売強<br>仢庤偡傝晅曋強丂桳傝丗侾売強,,,仢奜偐傜捈愙擖傟傞曋強偑偁傝傑偡丅24帪娫巤忶偟偰偄傑偣傫丅,暥壔巤愝
31516,1135.23071204942534.156442036711,135.230712049425,34.156442036711,135.230712049425,34.156442036711,榓壧嶳導,奀撿巗,戝栰拞1106,073-483-4300,073-483-4300,9:00乣21:00,抧忋俁奒,壩丄廽擔偺梻擔丄擭枛擭巒,仢堦斒挀幵応丂桳傝丗俈侽戜<br>仢忈奞幰梡挀幵応丂桳傝丗俀戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜,,仢堦斒埬撪丂桳傝,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮俀奒乯,,,,暥壔巤愝
31517,1135.22780175275234.1640717088844,135.227801752752,34.1640717088844,135.227801752752,34.1640717088844,榓壧嶳導,奀撿巗,妿棃1387-3,073-483-8731,073-483-8731,暯擔13:00乣20:00<br>擔梛10:00乣17:00,抧忋俀奒,寧丄廽擔丄擭枛擭巒,仢堦斒挀幵応丂桳傝丗係俁戜<br>仢忈奞幰梡挀幵応丂桳傝丗俀戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜,,仢堦斒埬撪丂桳傝,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強,,,,暥壔巤愝
31518,1135.19203255507334.1586312113779,135.192032555073,34.1586312113779,135.192032555073,34.1586312113779,榓壧嶳導,奀撿巗,慏旜370斣抧偺1,073-483-1777,073-483-2721,9:30乣17:00,抧忋俀奒丄抧壓侾奒,寧(廽擔丒怳懼媥擔偺応崌偼師偺暯擔)丄擭枛擭巒(12/29乣1/3)),仢堦斒挀幵応丂桳傝丗俆係戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,仢桿摫僽儘僢僋丂桳傝,仢堦斒埬撪丂桳傝<br>仢揰帤埬撪丂桳傝,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強<br>仢梞幃戝曋強丂桳傝丗侾売強<br>仢庤偡傝晅曋強丂桳傝丗侾売強,,仢幵堉巕偺忢旛丂桳傝丗俆戜,仢僂僯丒僸僩僨丒僫儅僐偺杮暔偵怗傟傑偡丅<br>仢嫑椶偺偼偔惢柾宆偑21庬椶偁傝捈愙庤偵怗傟傞偙偲偑弌棃傑偡丅<br>仢堦晹揥帵暔偺壒惡埬撪偁傝傑偡丅,暥壔巤愝
31519,1135.2552529775734.1573416927631,135.25525297757,34.1573416927631,135.25525297757,34.1573416927631,榓壧嶳導,奀撿巗,嶃堜274,073-487-4753,,13:30乣17:00丄19:00乣21:30,抧忋俀奒,悈丄擔丄廽擔,仢堦斒挀幵応丂桳傝丗俀侽戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜,,仢堦斒埬撪丂桳傝,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮侾奒乯<br>仢庤偡傝晅曋強丂桳傝丗侾売強,,,,暥壔巤愝
31520,1135.27640249894234.1552999042344,135.276402498942,34.1552999042344,135.276402498942,34.1552999042344,榓壧嶳導,奀撿巗,栘捗233-23,073-487-3808,073-487-3808,9:00乣17:00,抧忋俀奒,寧丄壩丄廽擔丄擭枛擭巒,仢堦斒挀幵応丂桳傝丗俆戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜,,仢堦斒埬撪丂桳傝,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮侾奒乯<br>仢梞幃戝曋強丂桳傝丗侾売強<br>仢庤偡傝晅曋強丂桳傝丗俀売強,,,,暥壔巤愝
